Streaming output truncated to the last 5000 lines.
raw_id: 17624, bleu_score: 0.832038
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: '_STR:3_'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 17887, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: '_STR:10_'
------------------------------------------------------------
900 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 17911, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'seconds'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 17913, beam pos: 1
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'seconds'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 17913, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'seconds'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 17932, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: '0.'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 17932, beam pos: 5
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: '0.'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 17932, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: '0.'
------------------------------------------------------------
950 examples so far ...
1000 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18031, beam pos: 3
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'startswith'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18031, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: ''
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18031, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'unicode_literals'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18034, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'lazy'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18034, beam pos: 6
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'startswith'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18034, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'strip_spaces_between_tags'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18035, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'six'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18044, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'trans'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18044, beam pos: 3
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'trans'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18046, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'trans'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18046, beam pos: 6
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'trans'
------------------------------------------------------------
1050 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18050, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'Trans'
------------------------------------------------------------
1100 examples so far ...
1150 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18166, beam pos: 0
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'deactivate_all'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18166, beam pos: 5
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'deactivate_all'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18166, beam pos: 6
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'None'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18166, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'None'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18187, beam pos: 3
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'startswith'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18187, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: ''
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18187, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'unicode_literals'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18188, beam pos: 4
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'startswith'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18188, beam pos: 6
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: ''
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18188, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'join'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18195, beam pos: 4
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'startswith'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18195, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'apps'
------------------------------------------------------------
1200 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18225, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: '_STR:0_'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18236, beam pos: 5
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: '_STR:0_'
------------------------------------------------------------
1250 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18283, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'LANGUAGE_CODE'
------------------------------------------------------------
1300 examples so far ...
1350 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18379, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'maxsize'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18379, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'maxsize'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18387, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'maxsize'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18387, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'maxsize'
------------------------------------------------------------
1400 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18409, beam pos: 5
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'int'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18436, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 159, in decode_tree_to_python_ast
    ast_tree = parse_tree_to_python_ast(decode_tree)
  File "/content/NL2code/lang/py/parse.py", line 126, in parse_tree_to_python_ast
    field_value = parse_tree_to_python_ast(child_node.children[0])
  File "/content/NL2code/lang/py/parse.py", line 85, in parse_tree_to_python_ast
    ast_node = node_type()
TypeError: 'str' object is not callable
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18440, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 159, in decode_tree_to_python_ast
    ast_tree = parse_tree_to_python_ast(decode_tree)
  File "/content/NL2code/lang/py/parse.py", line 126, in parse_tree_to_python_ast
    field_value = parse_tree_to_python_ast(child_node.children[0])
  File "/content/NL2code/lang/py/parse.py", line 85, in parse_tree_to_python_ast
    ast_node = node_type()
TypeError: 'str' object is not callable
------------------------------------------------------------
1450 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18476, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_BLOCK'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18476, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_BLOCK'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18492, beam pos: 5
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_BLOCK'
------------------------------------------------------------
1500 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18524, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'filemsg'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18524, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_VAR'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18524, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_VAR'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18550, beam pos: 5
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_BLOCK'
------------------------------------------------------------
1550 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18555, beam pos: 7
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'int'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18555, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'int'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18561, beam pos: 4
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'int'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18563, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'int'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18563, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'context_match'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18575, beam pos: 5
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'int'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18577, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'int'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18577, beam pos: 9
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'context_match'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18594, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_VAR'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18594, beam pos: 3
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_VAR'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18594, beam pos: 4
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_VAR'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18594, beam pos: 5
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'TOKEN_VAR'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18598, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'format'
------------------------------------------------------------
1600 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18634, beam pos: 2
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'copy'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18634, beam pos: 8
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'list'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18637, beam pos: 6
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 159, in decode_tree_to_python_ast
    ast_tree = parse_tree_to_python_ast(decode_tree)
  File "/content/NL2code/lang/py/parse.py", line 126, in parse_tree_to_python_ast
    field_value = parse_tree_to_python_ast(child_node.children[0])
  File "/content/NL2code/lang/py/parse.py", line 85, in parse_tree_to_python_ast
    ast_node = node_type()
TypeError: 'str' object is not callable
------------------------------------------------------------
1650 examples so far ...
Exception in converting tree to code:
------------------------------------------------------------
raw_id: 18684, beam pos: 3
Traceback (most recent call last):
  File "/content/NL2code/decoder.py", line 20, in decode_python_dataset
    ast_tree = decode_tree_to_python_ast(cand.tree)
  File "/content/NL2code/lang/py/parse.py", line 157, in decode_tree_to_python_ast
    terminal.value = terminal.type(terminal.value)
ValueError: invalid literal for int() with base 10: 'startswith'
------------------------------------------------------------
Exception in converting tree to code:
------------------------------------------------------------
